Wed Sep 15 12:13:22 2021,-0,030000,1631700802520,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802530,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802540,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802550,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802560,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802570,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802580,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802590,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802600,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802610,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802620,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802630,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802640,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802650,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802660,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802670,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802680,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802690,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802700,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802710,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802720,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802730,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802740,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802750,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802760,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802770,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802780,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802790,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802800,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802810,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802820,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802830,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802840,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802850,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802860,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802870,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802880,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802890,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802900,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802910,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802920,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802930,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802940,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802950,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802960,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802970,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802980,
Wed Sep 15 12:13:22 2021,-0,030000,1631700802990,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803000,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803010,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803020,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803030,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803040,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803050,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803060,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803070,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803080,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803090,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803100,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803110,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803120,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803130,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803140,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803150,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803160,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803170,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803180,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803190,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803200,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803210,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803220,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803230,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803240,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803250,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803260,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803270,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803280,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803290,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803300,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803310,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803320,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803330,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803340,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803350,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803360,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803370,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803380,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803390,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803400,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803410,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803420,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803430,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803440,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803450,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803460,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803470,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803480,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803490,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803500,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803510,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803520,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803530,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803540,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803550,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803560,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803570,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803580,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803590,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803600,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803610,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803620,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803630,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803640,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803650,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803660,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803670,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803680,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803690,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803700,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803710,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803720,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803730,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803740,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803750,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803760,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803770,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803780,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803790,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803800,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803810,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803820,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803830,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803840,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803850,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803860,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803870,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803880,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803890,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803900,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803910,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803920,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803930,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803940,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803950,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803960,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803970,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803980,
Wed Sep 15 12:13:23 2021,-0,030000,1631700803990,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804000,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804010,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804020,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804030,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804040,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804050,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804060,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804070,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804080,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804090,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804100,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804110,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804120,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804130,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804140,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804150,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804160,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804170,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804180,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804190,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804200,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804210,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804220,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804230,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804240,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804250,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804260,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804270,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804280,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804290,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804300,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804310,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804320,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804330,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804340,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804350,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804360,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804370,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804380,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804390,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804400,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804410,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804420,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804430,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804440,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804450,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804460,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804470,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804480,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804490,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804500,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804510,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804520,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804530,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804540,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804550,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804560,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804570,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804580,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804590,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804600,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804610,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804620,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804630,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804640,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804650,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804660,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804670,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804680,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804690,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804700,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804710,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804720,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804730,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804740,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804750,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804760,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804770,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804780,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804790,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804800,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804810,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804820,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804830,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804840,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804850,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804860,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804870,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804880,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804890,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804900,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804910,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804920,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804930,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804940,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804950,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804960,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804970,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804980,
Wed Sep 15 12:13:24 2021,-0,030000,1631700804990,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805000,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805010,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805020,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805030,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805040,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805050,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805060,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805070,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805080,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805090,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805100,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805110,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805120,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805130,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805140,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805150,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805160,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805170,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805180,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805190,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805200,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805210,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805220,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805230,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805240,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805250,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805260,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805270,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805280,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805290,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805300,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805310,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805320,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805330,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805340,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805350,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805360,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805370,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805380,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805390,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805400,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805410,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805420,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805430,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805440,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805450,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805460,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805470,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805480,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805490,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805500,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805510,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805520,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805530,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805540,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805550,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805560,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805570,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805580,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805590,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805600,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805610,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805620,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805630,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805640,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805650,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805660,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805670,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805680,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805690,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805700,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805710,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805720,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805730,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805740,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805750,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805760,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805770,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805780,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805790,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805800,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805810,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805820,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805830,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805840,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805850,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805860,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805870,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805880,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805890,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805900,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805910,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805920,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805930,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805940,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805950,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805960,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805970,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805980,
Wed Sep 15 12:13:25 2021,-0,030000,1631700805990,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806000,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806010,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806020,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806030,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806040,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806050,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806060,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806070,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806080,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806090,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806100,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806110,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806120,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806130,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806140,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806150,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806160,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806170,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806180,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806190,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806200,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806210,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806220,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806230,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806240,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806250,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806260,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806270,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806280,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806290,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806300,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806310,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806320,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806330,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806340,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806350,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806360,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806370,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806380,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806390,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806400,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806410,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806420,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806430,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806440,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806450,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806460,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806470,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806480,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806490,
Wed Sep 15 12:13:26 2021,-0,030000,1631700806500,
